product_name,Rate,Review,Summary
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Awesome,Absolutely genuine product from boat
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Terrific,Good
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Pretty good,Overall it is good in the price range.. am happy with that..
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Great product,Nice product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Must buy!,Good
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Wonderful,Good
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Worth the money,Bass is poor.. Bulid quality is very good.Suitable for 10?Ÿ??10 roomBluetooth connection  is more than 30 M.. Excellent .Sound quality good.I suggest improve bass woofer quality and safe guard provision for protecting speakers.
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Good quality product,Nice product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Excellent,Good sound quality
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",2,Moderate,"Sound is not good,  not  aspected from boat."
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Perfect product!,Value for money ?ø??????
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Great product,Top
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Terrific,Super sound but the remote is not working
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Best in the market!,Good
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Horrible,Very faulty piece not working in under 10 days
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Perfect product!,Love it ?ø????ø?ø????ø?ø????ø
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Great product,Very nice product but package not good
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Worst experience ever!,Top most priority for me is the sound quality which is very poor. Even the sound for boat stone small speaker have much more clarity than this one. Here you will have  several connectivity options and FM with some led light effect. If you are happy with these features go for it. But of the priority is sound system don't go for it. Flipkart is not allowing for return and refund else I must asked for refund.
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",3,Decent product,"It's look big but it's voice is very less, so go for JBL, as boat voice of 50w or even 160w is not up to mark, look like local brand also."
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Worth every penny,Awesome product at this price
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Classy product,Awesome i am happy my biggest diwali gifttt
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Really Nice,"Awesome product. Good design, bass and quality."
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Wonderful,Fantastic ?›????????
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",3,Does the job,Sound is average and don't think that it has 50w output.
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",3,Decent product,USB PORT IS NOT WORKING
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Great product,"for about two week i have been using this woofer and it really sound good,,"
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Terrible product,Poor quality
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Super!,Nice pic ?ø?????
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Best in the market!,Lovly sound this product is very good value of money
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Great product,Every thing is good in this product but when it comes to aux connection sound gets very bad.
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Value-for-money,Thanks flipkart nice product ?ø?????
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Delightful,Awesome according to the price
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Worth every penny,Speaker sound quality is good but heating issue
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Good choice,Best home theater in this prize ?ø??????ø??????
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Classy product,Awesome
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",3,Just okay,Sound is not up to mark.
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Great product,Osm product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Mind-blowing purchase,Good
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Brilliant,Nice?ø??????ø??????ø?????? product aisa love?›??? it And delivery boy is a kind person
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Perfect product!,Best product in the world
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Pretty good,worth the price
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",3,Good,This home theater is very nice but one problem too small as I accpect ?ø?????? but nothing problem ?ø???????ø?????? sound quality is very nice.
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Hated it!,Speaker is not working
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Classy product,Just go fot it.
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Great product,Very nice product.
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Worthless,Very bad
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",3,Good,Average
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Not recommended at all,Bad product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Highly recommended,"Very Nice Brand I am 100% Setisfaction,"
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Terrific purchase,Good product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Terrific,Sound is very good if you extra Bass then download playit and on the equalizer and do the bass full
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",3,Nice,"I am user of boat earphones, headphones and now this. Sound is not upto expectations."
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Excellent,Nice product paisa wasul product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",3,Does the job,Sound quality is ok but not worse or great base is also ok can buy in any offer
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Worth the money,"Nice build quality, audio bass is good"
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Horrible,Do not parseuedoder
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Just wow!,Supper......
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",2,Not good,Very bad sound quality
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Useless product,wrost product this product is not well working and hi has no retruns policy
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Must buy!,Good product. I don't have any problem with it.
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Fabulous!,Must buy
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Did not meet expectations,Poor audio
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Worth the money,Absolutely Value for Money...
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Super!,Good product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Must buy!,Nice
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Very poor,Bad sound
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Terrific,Over all very nice
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Great product,Good
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Delightful,Good product nice bass money worthbul
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Must buy!,Very good products
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Mind-blowing purchase,"Worth buying, nice bass and sound quality amazing best option to choose this product wen compared to other, I purchased both boat and F&D at time, F&D is worst wen compared with boat.."
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Wonderful,Nice ?ø??????ø?????
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Utterly Disappointed,Worst is not even enough
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Mind-blowing purchase,Nice product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",2,Expected a better product,Voice not clear when increase volume more than 10....not worth for the cost
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Utterly Disappointed,Bed sound and bed base it is very poore quality
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Very poor,Bad quality
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Just wow!,Gud product Sound very niceLook very nice
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Simply awesome,Good item jabardast bass I really liked this product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",2,Slightly disappointed,Waist  money
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Great product,Nice product value for mony
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Wonderful,Excellent product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Brilliant,Very good
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Must buy!,Bass is good  Thank-you flipkart
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Terrific purchase,Awesome must Buy. Best  Surround Sound
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Value-for-money,Loudness and Bass is very good......  But sound depth  not satisfactory.....
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Must buy!,Sound is very nice
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Must buy!,Super
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Highly recommended,Super
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Excellent,Best quality and bass
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Utterly Disappointed,Not good
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Just wow!,Good product value for money
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Simply awesome,Very good home thetar
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Not recommended at all,Not gd sound quality
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Wonderful,"Awesome sound clarity , bass effect"
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Did not meet expectations,Waste of money
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Value-for-money,Very nice
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Terrific purchase,Super
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Horrible,"This home theater is very bad sound, don't buy this product boss is not good and materials low quality used"
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Wonderful,Good product thnks fk
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Mind-blowing purchase,"Please don't believe on false review ,This one is Excellent productI have used LG2.1, Sony 2.1, Philips 2.1, but this one is Great"
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Fabulous!,Nice
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Perfect product!,Best
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Highly recommended,Value for money ?ø??????
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Perfect product!,Om
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Best in the market!,Sound quality is amazing bass ?ø?????  delivery is fast I like boat blitz is best in this prize 2499
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Perfect product!,Nice product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Hated it!,Not upto the mark.Sound Quality is very poor.Not Value for money..
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Value-for-money,Super
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Wonderful,"Required to improve the bass effect & try to add HDMI connectivity. That will completely makes the product best in this price range. Good efforts,  Thanks."
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",2,Slightly disappointed,Don't get fooled by 50W specification as this speaker sounds like 20 W.
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Just wow!,Nice but some sound issueBut usually nice product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Nice product,Good product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Fabulous!,"Thanks but I will good company yes I love you, ?ø??????"
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Very Good,Good very nice look
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",2,Slightly disappointed,Bass not at all good .. Built quality very poor..
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",3,Just okay,Sound quality is not good
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Worth every penny,Vry naic product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Wonderful,All Is good but sound is not much
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Worst experience ever!,Bed
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Terrible product,Main speaker not working  and remote is broken?ø??????
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",1,Unsatisfactory,Very bad product... Producing Poor bass and poor sound quality... Totally waste of money...
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Worth every penny,Boat...this name is sufficient for an add of this product
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Highly recommended,It is very nice Home Theatre in this range.Got it for 2199 rupees only in BBD sale.Some features I don't like is that when the power is off and on again the volume goes set to 15 and you have to use remote again and again to connect via a Bluetooth.
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",3,Fair,Its good sound for 10*10 room only
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",3,Nice,Pretty loud but at full volume you will experience distortion and bass can be fully experienced at full volume. Rest its value for money .
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",4,Nice product,Wonderful speakers.. value for money..
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Terrific purchase,Amazing
"boAt Blitz 1500 Multimedia 50 W Bluetooth Home Theatre???ÿ???ÿ(Premium Black, 2.1 Channel)",5,Wonderful,Super
